"Municipality","Car","Car passenger","Rail","Bus/Tram/Metro","Bicycle","Walk","gm_code"
917,0.521372560871439,0.0824623153623949,0,0.107224757973408,0.151238554559188,0.127411936827865,"GM0917"
928,0.746585596881049,0,0.0335493503559971,0.109362729412188,0.0904557997490378,0.0200465236017277,"GM0928"
935,0.469828060878743,0.016127152477304,0.100569932116372,0,0.276001828429363,0.110795029823573,"GM0935"
938,0.577944185031236,0.0447146293545232,0.158758563940794,0,0.13794570236501,0,"GM0938"
944,0.134964238881667,0,0.25610863338174,0,0.608927127736594,0,"GM0944"
946,0.683124828204493,0,0,0,0.22927877112456,0.0266382090490252,"GM0946"
951,0.445923595283024,0.190754295433793,0,0,0.0554069849987612,0.187549678654092,"GM0951"
957,0.699757866836072,0.0388412344963814,0.0210486814838589,0,0.185754142542481,0.0144464870826476,"GM0957"
962,0.846189912220213,0.0822675845801132,0,0,0.0715425031996741,0,"GM0962"
965,1,0,0,0,0,0,"GM0965"
971,0.96416381279625,0,0,0,0.03583618720375,0,"GM0971"
981,0.12939101919257,0,0,0,0.329925028801577,0.540683952005854,"GM0981"
983,0.520245426106631,0.0368795212063046,0.00840380295305541,0.0291884564058142,0.394213831725918,0.0110689616022767,"GM0983"
984,0.496346039742706,0.0162159935628891,0.0199606414690913,0,0.453142907556321,0.0143344176689926,"GM0984"
986,0.734332661366008,0,0,0,0.265667338633992,0,"GM0986"
988,0.538014364786569,0.0114961218795517,0,0,0.27723718864523,0.143259358409768,"GM0988"
994,0.48364934351989,0,0,0,0.154345206250814,0.261732686826236,"GM0994"
995,0.551242422837595,0.0373614999723271,0.0874988685860187,0.0216456724870397,0.252588873053904,0.0277382126286755,"GM0995"
1507,0.61964951725138,0,0,0,0.276133547556527,0.104216935192093,"GM1507"
1509,0.641855037736153,0,0,0,0.207545826729195,0,"GM1509"
1525,0.434679397152228,0.0742277326537209,0.0965314305939052,0,0.21020885199022,0.0207174814825604,"GM1525"
1581,0.524212508137092,0,0,0,0.278023558502844,0.100007363180023,"GM1581"
1586,0.385456612052898,0.0271420520630768,0,0,0.530981992131197,0.00794318250261007,"GM1586"
1598,0.497362235513416,0.128401557228589,0.0481481404745519,0,0.14949479353027,0.0393357404891855,"GM1598"
1621,0.696245379440191,0.0136532172161591,0.0099888600848811,0.062986802950415,0.15366552371615,0.0390351956623136,"GM1621"
1640,0.748121527345562,0.0602968270101607,0,0,0.166467025720884,0.0251146199233937,"GM1640"
1641,0.803579158354872,0.0982104208225642,0,0,0.0982104208225642,0,"GM1641"
1651,0.825768562446855,0.0430641514299868,0,0,0.0882898132655672,0.0428774728575912,"GM1651"
1652,0.723906892458052,0.0367111581477239,0,0,0.114203875695193,0.0125946046111727,"GM1652"
1655,0.561894103618197,0.0809689837240656,0,0.0536306302918803,0.219658909585636,0.0838473727802214,"GM1655"
1658,0.593864534874601,0,0,0,0.10605026835154,0.0725345287968182,"GM1658"
1659,0.39437593864649,0.0402619739019797,0,0,0.56536208745153,0,"GM1659"
1663,0.781637304638115,0,0.0201765301919001,0,0.198186165169985,0,"GM1663"
1667,0.571505599419672,0,0,0,0.428494400580328,0,"GM1667"
1669,0.685082140787575,0.0509249019993771,0,0,0.263992957213048,0,"GM1669"
1671,1,0,0,0,0,0,"GM1671"
1672,0.761272480617359,0,0,0,0.165206702967716,0,"GM1672"
1674,0.71226191587394,0.0896855537538059,0,0,0.151657129739419,0.0343201065180919,"GM1674"
1676,0.624753975871501,0.0112593938747611,0,0,0.18616539341279,0.0937977334164005,"GM1676"
1680,0.844149312629117,0,0.0253085460291212,0,0.0979553207246459,0.0133483886641973,"GM1680"
1681,0.788564084612676,0.0345057253404204,0,0,0.0501162398194893,0.059428424500885,"GM1681"
1684,0.571755902444597,0.104929482112547,0,0,0.323314615442857,0,"GM1684"
1685,0.756994113604174,0,0,0,0.243005886395826,0,"GM1685"
1690,0.622850387625976,0.0448924534151041,0.0220151357415427,0,0.158029846419438,0,"GM1690"
1695,0.7494839324163,0,0,0,0,0,"GM1695"
1696,0.54089689071072,0,0,0,0.219561082547932,0.239542026741347,"GM1696"
1699,0.582680425393646,0.0664111978175223,0,0.0543293670359264,0.264827195582605,0.0115661936318674,"GM1699"
1700,0.648608886828882,0.03286381922846,0.068095783367573,0,0.121682495140289,0.0701945753228475,"GM1700"
1701,0.735296653175342,0.0313694852840155,0,0,0.233333861540642,0,"GM1701"
1702,0.738066141293234,0,0,0,0.261933858706766,0,"GM1702"
1705,0.543550556504,0.0795289432588441,0,0.0690721693138044,0.223559747310433,0.0472659942061101,"GM1705"
1706,0.713758291413202,0.0189092837325227,0,0,0.0283604461168438,0.138774863545745,"GM1706"
1708,0.635545252427495,0.0313859906343639,0,0.0364291432871798,0.270580476377297,0.0120210846859964,"GM1708"
1709,0.694782089516657,0.126303674804133,0,0,0.17891423567921,0,"GM1709"
1711,0.794355896590601,0.0296551728645296,0.0731668788401701,0,0,0.1028220517047,"GM1711"
1714,0.629946804619333,0.00857488787505465,0,0,0.298903411982423,0.0425626464154361,"GM1714"
1719,0.763428142106853,0,0.0812451022116373,0,0.0486581756217249,0,"GM1719"
1721,0.730681820338106,0.115107073832372,0,0,0.0623010354060486,0,"GM1721"
1722,0.927990543866055,0,0,0,0,0,"GM1722"
1723,0.480864949103133,0,0,0,0.325912586423916,0,"GM1723"
1724,0.703418000663439,0,0,0,0.236854913854498,0.0597270854820634,"GM1724"
1728,0.405502663507709,0,0,0,0.594497336492291,0,"GM1728"
1729,0.535410929438031,0,0,0,0.22461252487574,0,"GM1729"
1730,0.591350795383011,0.0129295838265561,0,0.015410372460681,0.338187848674497,0.00981804035322729,"GM1730"
1731,0.711179882544365,0.0711336511772109,0.0240841668891862,0,0.143275063120794,0,"GM1731"
1734,0.642193298839439,0.102625099608615,0,0.0295047373934061,0.0648007329888782,0,"GM1734"
1735,0.559178043448525,0,0,0,0.367077706919989,0.0404748979611104,"GM1735"
1740,0.755449675262001,0,0,0,0.0875135089579873,0,"GM1740"
1742,0.535198887046455,0.0863808517407822,0,0,0.378420261212763,0,"GM1742"
1771,0.578998292278489,0,0,0.0649896128507277,0.311648162738515,0.0147879773774228,"GM1771"
1773,1,0,0,0,0,0,"GM1773"
1774,0.702107013502551,0,0,0,0.214524307110288,0.0833686793871616,"GM1774"
1783,0.639911754028199,0.0402355038546813,0,0.0153322287730146,0.167110342538161,0.0289665792731415,"GM1783"
1842,0.649076808119352,0.0136672151201536,0,0,0.130049479141687,0,"GM1842"
1859,0.459510268071952,0.0196686777095115,0,0.0154911645524865,0.421634231857341,0.0708816773836631,"GM1859"
1876,0.883434283884678,0,0,0,0.116565716115322,0,"GM1876"
1883,0.581710831086579,0.0180872106842354,0.0644644854828674,0.0376992212432314,0.228880437857874,0.0599110347876128,"GM1883"
1884,0.528434988301225,0.0585659131898003,0,0,0.357607179748924,0.0553919187600503,"GM1884"
1891,0.709251396226973,0.157858002893606,0.082225416345645,0,0.0506651845337766,0,"GM1891"
1892,0.663843637837097,0,0.0519717376929323,0,0.104696814734172,0.0430980752514162,"GM1892"
1894,0.627544521481963,0,0,0.0165577148457302,0.30349288326902,0.015814717141063,"GM1894"
1895,0.510299189243237,0.0433599575211207,0.0608944104775296,0,0.310342932982325,0.0119144453939023,"GM1895"
1896,0.420718838456344,0.0251261301060387,0,0,0.492058053588581,0.0620969778490364,"GM1896"
1900,0.542373395958235,0.0482191810241947,0.0191592012586504,0.0170486758203935,0.305416095510455,0.0488410007262512,"GM1900"
1901,0.446315645931825,0.124586531239188,0.12962831192893,0,0.192770752697989,0.0415288437463959,"GM1901"
1903,0.715728986515203,0.0946455479355907,0.0675024077412383,0,0,0.122123057807968,"GM1903"
1904,0.601391520763623,0.0414314444208358,0.03749263064867,0,0.305195761914058,0.014488642252813,"GM1904"
1908,0.801447118565482,0.027508004586534,0,0.0458035174648418,0.0838441576445671,0,"GM1908"
1911,0.867090291439313,0.047039125520954,0,0,0.0858705830397329,0,"GM1911"
1916,0.49548965782734,0.0270931447637306,0,0.115904329047728,0.297099551388774,0.0644133169724273,"GM1916"
1926,0.374226843228605,0.0887509979927522,0.0116262989596845,0.0916489019567807,0.307869804311541,0.0644548024104937,"GM1926"
1955,0.652846370827945,0,0,0,0.347153629172055,0,"GM1955"
1987,0.226466311708791,0.0752620746877743,0.137857417398583,0,0.482286733706773,0,"GM1987"
